"patch","user","nn","avg_speed","duration","noutliers","lon_center","lat_center","rgyration","dw","ini_dat"
71540,"99ae33563af753a1b0721868eb0cbbf74a751395928eaf00255fd203dba833ad",5,0.0477500868025881,13315,0,-71.07208376,42.35773484,0.0088063871198121,1,1475320823
71542,"99ae33563af753a1b0721868eb0cbbf74a751395928eaf00255fd203dba833ad",10,0.0470041380582743,15479,1,-71.07207858,42.35769389,0.0110787662950033,1,1475338994
79136,"b1145215ef6b16e2a01f74efde6ca3f374a24167b213a31e79e1ef84dc968b19",5,0.28565899150592,486,0,-71.09025138,42.36521794,0.0010963950982427,1,1475706186
94881,"db861bf430bf3ea20e2191f43f5df27a01f1aafa297e7bf21e9ea3449a3c57ff",3,0.164925331607805,288,0,-71.0746773333333,42.3677861333333,0.00746709405307486,1,1475788929
100239,"f1a5ad95c44ecb3878535d0c2c99b75240daa3aac2c0acd7983359f6ff3449cd",3,0.0776678946037024,13538,0,-71.0704061333333,42.3626280333333,0.00770947475533632,1,1475430057
101938,"f6260f1d738cb175e662baf9c582b44dff7b831e1ce76c62aa5d5d6510912ad2",3,0.120561865431478,973,0,-71.0877692666667,42.3681398,0.00638891504212821,1,1475584106
101952,"f6260f1d738cb175e662baf9c582b44dff7b831e1ce76c62aa5d5d6510912ad2",5,0.202670315933609,524,0,-71.08695522,42.36819642,0.00884067214321121,1,1475675088
101961,"f6260f1d738cb175e662baf9c582b44dff7b831e1ce76c62aa5d5d6510912ad2",3,0.0671811837292767,11765,0,-71.0875836,42.368306,0.00385445442493886,1,1475685519
101971,"f6260f1d738cb175e662baf9c582b44dff7b831e1ce76c62aa5d5d6510912ad2",6,0.0642645310805204,11001,0,-71.08768065,42.3681682,0.012186038959921,1,1475756466
101983,"f6260f1d738cb175e662baf9c582b44dff7b831e1ce76c62aa5d5d6510912ad2",4,0.094899497421572,3305,0,-71.0878118,42.36810685,0.00088825076794384,1,1475842494
101984,"f6260f1d738cb175e662baf9c582b44dff7b831e1ce76c62aa5d5d6510912ad2",3,0.114649707691179,635,0,-71.0871192666667,42.3683752666667,0.00968371426989482,1,1475854607
101988,"f6260f1d738cb175e662baf9c582b44dff7b831e1ce76c62aa5d5d6510912ad2",4,0.226580897366566,455,0,-71.087730575,42.368083725,0.0065780732087461,1,1475858418
101990,"f6260f1d738cb175e662baf9c582b44dff7b831e1ce76c62aa5d5d6510912ad2",8,0.361654830824006,1162,1,-71.0867612,42.3681932375,0.00855160937909377,1,1475859284
101993,"f6260f1d738cb175e662baf9c582b44dff7b831e1ce76c62aa5d5d6510912ad2",8,0.150175478327096,2823,0,-71.087190825,42.3683673625,0.0113137185925865,1,1475861429
101999,"f6260f1d738cb175e662baf9c582b44dff7b831e1ce76c62aa5d5d6510912ad2",3,0.0420677342526851,14422,0,-71.0903379666667,42.3663758666667,0.00335628033160586,1,1475872416
104164,"fa1d28e72b43f39838307ac32c639ce629f6a0e64c74b6a099e1f1ec4f2f30b5",4,0.194024302767778,2096,0,-71.0833898,42.364633825,0.00439119409908775,1,1475714825
8272,"153d312e22eb9263b47b63dfe931acc860c146d663449a20505d073980b0274f",3,0.221217475328775,404,0,-71.0840552333333,42.3628792333333,0.00824079370773029,1,1475620632
45979,"70da34cbd78be958edaf398d551b953fb9940b5364a3f427710989d885f8d52b",3,9.72923024291709,6,0,-71.0929244333333,42.3661935666667,0.0101782474216086,1,1475673718
59286,"8dede7593ef59771974301944534f6ce2fde6b95142531e88809eb62efb1dd1f",3,0.467916665095436,305,0,-71.0761173333333,42.3670692333333,0.00847067551642919,1,1475446807
79472,"c129c4527b4979087041f5cb916296fcca39e2de24ee2a26deabc78a33d9c4c1",5,0.145741379340175,526,0,-71.07258198,42.36353148,0.00414926900059985,1,1475621598
79475,"c129c4527b4979087041f5cb916296fcca39e2de24ee2a26deabc78a33d9c4c1",7,0.0715343087284587,1709,0,-71.0726456571429,42.3636059142857,0.00121535174682688,1,1475623205
14646,"18264bd97e598a5496edc3dc565079894a1e80e9c3f15eb1150ec8cdddaccd68",3,0.92534035299559,180,0,-71.0710560666667,42.3627884333333,0.0051699827779499,1,1475762935
18908,"2184f51decda0b2bc7b297964e14863dae806d47bb6ebde1a642297cb1b1061e",12,2.3913962646036,12503,1,-71.080964225,42.3683056666667,0.0080099939094319,1,1475313492
18910,"2184f51decda0b2bc7b297964e14863dae806d47bb6ebde1a642297cb1b1061e",5,0.269797144818994,4961,0,-71.08097036,42.36839704,0.00806434364276362,1,1475327509
18912,"2184f51decda0b2bc7b297964e14863dae806d47bb6ebde1a642297cb1b1061e",3,0.43283629413653,208,0,-71.0811289666667,42.3685345666667,0.00795747756555676,1,1475335909
18914,"2184f51decda0b2bc7b297964e14863dae806d47bb6ebde1a642297cb1b1061e",11,0.0616269987595062,4665,0,-71.0810298181818,42.3683717818182,0.00928523805028336,1,1475339514
18939,"2184f51decda0b2bc7b297964e14863dae806d47bb6ebde1a642297cb1b1061e",5,0.448218576634813,1025,0,-71.0810483,42.36844754,0.00261877847149822,1,1475430949
18941,"2184f51decda0b2bc7b297964e14863dae806d47bb6ebde1a642297cb1b1061e",4,0.649392720820033,186,0,-71.080971975,42.36846425,0.00597464738279036,1,1475433072
18967,"2184f51decda0b2bc7b297964e14863dae806d47bb6ebde1a642297cb1b1061e",3,0.0401895695696309,2907,0,-71.0809287,42.3686317666667,0.0110352415183658,1,1475638449
18986,"2184f51decda0b2bc7b297964e14863dae806d47bb6ebde1a642297cb1b1061e",10,0.552164136705389,28628,1,-71.08109215,42.36845236,0.00755310494531341,1,1475725016
18990,"2184f51decda0b2bc7b297964e14863dae806d47bb6ebde1a642297cb1b1061e",12,0.145904984651517,34204,1,-71.0809285583333,42.36839935,0.00770734185465247,1,1475811524
28772,"409ba3aec9fda3dc54c1797e4b7c59432cd1b004b49be89e10bea15661929b4c",7,0.110052288260797,3147,0,-71.0913096428572,42.3631230571429,0.00335445672577731,1,1475499296
28773,"409ba3aec9fda3dc54c1797e4b7c59432cd1b004b49be89e10bea15661929b4c",7,0.132735332824484,4204,0,-71.0914875428571,42.3629981142857,0.00942384836020162,1,1475502569
28775,"409ba3aec9fda3dc54c1797e4b7c59432cd1b004b49be89e10bea15661929b4c",10,0.179941190602355,3159,0,-71.09173945,42.36326283,0.0019584184391402,1,1475510954
28776,"409ba3aec9fda3dc54c1797e4b7c59432cd1b004b49be89e10bea15661929b4c",7,0.163355890549391,1574,0,-71.0914228285714,42.3631225,0.00742387405592827,1,1475523106
28784,"409ba3aec9fda3dc54c1797e4b7c59432cd1b004b49be89e10bea15661929b4c",18,0.125220177735575,28464,1,-71.0913382611111,42.3631509111111,0.00823532587574623,1,1475586635
28788,"409ba3aec9fda3dc54c1797e4b7c59432cd1b004b49be89e10bea15661929b4c",28,0.138459666943696,34760,0,-71.091381775,42.3631067821429,0.0104991567369711,1,1475673520
28793,"409ba3aec9fda3dc54c1797e4b7c59432cd1b004b49be89e10bea15661929b4c",11,0.123296293102227,7519,0,-71.0913865454545,42.3630852181818,0.0130984436336901,1,1475759689
28795,"409ba3aec9fda3dc54c1797e4b7c59432cd1b004b49be89e10bea15661929b4c",8,0.0848059048225553,10727,0,-71.0914204,42.3631611625,0.00613904677517281,1,1475767841
28797,"409ba3aec9fda3dc54c1797e4b7c59432cd1b004b49be89e10bea15661929b4c",7,0.127327182897407,3279,0,-71.0915717142857,42.3630799,0.00676527796741493,1,1475782896
28799,"409ba3aec9fda3dc54c1797e4b7c59432cd1b004b49be89e10bea15661929b4c",5,0.221805486137258,1309,0,-71.09147494,42.36310108,0.00632463538601082,1,1475786647
34359,"4b0c47c9da5ebca69616b4e5019cc6293f4edb8c1636898f3da4aac86def0be9",3,0.259275392585073,118,0,-71.0908023333333,42.3588830666667,0.00414213276262181,1,1475715525
34373,"4b0c47c9da5ebca69616b4e5019cc6293f4edb8c1636898f3da4aac86def0be9",3,0.766906535345902,87,0,-71.0905082,42.3610477,0.00651258299797645,1,1475782080
62132,"9608a5379f634bd64d65297999e13e8858d1ba8ba08f5de723693d9d9fb879fd",4,0.123492796882405,909,0,-71.0943898,42.36416975,0.00655340401910862,1,1475530741
62151,"9608a5379f634bd64d65297999e13e8858d1ba8ba08f5de723693d9d9fb879fd",3,0.005739511340251,52473,0,-71.0944146333333,42.3642159,0.00272576743429072,1,1475616665
62243,"9608a5379f634bd64d65297999e13e8858d1ba8ba08f5de723693d9d9fb879fd",3,0.0343566750715418,21500,0,-71.0943830333333,42.3642168,0.00195670471303271,1,1475874977
65395,"9bec18e9fc534ebb04063568828e1aa0bcb71b59006b174c5cf0c3d359694c40",4,0.139884858143028,693,0,-71.070608275,42.3608869,0.00678032274913777,1,1475678983
87179,"cde7408bbad1337819eff9db71dde15497949ad44713773d96548eececa9b7ba",7,0.213262514829153,11146,0,-71.0811879,42.3614372857143,0.00960894652151183,1,1475617354
910,"0410cb8d12723cf5c5d40f06e81cb15358ee988d3d7da426e4b48916e80a0003",5,0.17639871538889,663,0,-71.09219718,42.36087272,0.00935432699920675,1,1475630956
911,"0410cb8d12723cf5c5d40f06e81cb15358ee988d3d7da426e4b48916e80a0003",3,0.0596654506768735,491,0,-71.0912819333333,42.3609322333333,0.00163382201634179,1,1475632372
914,"0410cb8d12723cf5c5d40f06e81cb15358ee988d3d7da426e4b48916e80a0003",3,0.145529857111731,2899,0,-71.0919931,42.3611302333333,0.00406700864827329,1,1475633747
934,"0410cb8d12723cf5c5d40f06e81cb15358ee988d3d7da426e4b48916e80a0003",3,0.304850408561042,323,0,-71.0920471333333,42.3610319333333,0.00863360665845515,1,1475712268
5518,"0b5976dd376cf928534183de10eda33a050f8eb77029e5953ef54474446391f0",4,0.657576502326183,116,0,-71.07048685,42.3613699,0.0103710887755794,1,1475617673
5529,"0b5976dd376cf928534183de10eda33a050f8eb77029e5953ef54474446391f0",4,1.06395986869237,74,0,-71.082003775,42.36178875,0.00436302667634641,1,1475682698
5535,"0b5976dd376cf928534183de10eda33a050f8eb77029e5953ef54474446391f0",6,0.250071076309579,1026,0,-71.0812929833333,42.3616592833333,0.0140572698923655,1,1475694456
5536,"0b5976dd376cf928534183de10eda33a050f8eb77029e5953ef54474446391f0",3,1.67008773126916,356,0,-71.0815325666667,42.3617514333333,0.00889665215205747,1,1475696525
5541,"0b5976dd376cf928534183de10eda33a050f8eb77029e5953ef54474446391f0",3,0.507105777885752,82,0,-71.0707491666667,42.3624208666667,0.0107894798219377,1,1475699626
5543,"0b5976dd376cf928534183de10eda33a050f8eb77029e5953ef54474446391f0",3,0.471940508414604,107,0,-71.0702969,42.3634217666667,0.0123202722467541,1,1475699896
6649,"105382eeece84732f044876503a7d7bafa919498827e897e1d962fb50f5bff35",3,0.51455967314848,130,0,-71.0896044666667,42.3670053,0.0106608779501429,1,1475535950
7666,"134025c104381e9a79e11e27b08cf854dc6cf8c72078cea8e63310ae06bc1d17",6,0.0454446644568565,6754,0,-71.0762170666667,42.3683025333333,0.0147275340395055,1,1475422982
15028,"2138cbd7f2a23fdd959d90ccad15f8041b22cfa62ed36a7bd9d3df004bc05d63",3,1.65578000686085,52,0,-71.0842738,42.3626924,0.00807057477552458,1,1475529024
15098,"2138cbd7f2a23fdd959d90ccad15f8041b22cfa62ed36a7bd9d3df004bc05d63",3,0.00887627383761215,12021,0,-71.0816305666667,42.3641014666667,0.00832911901890312,1,1475756861
15100,"2138cbd7f2a23fdd959d90ccad15f8041b22cfa62ed36a7bd9d3df004bc05d63",4,0.0210991342193677,13344,0,-71.0818114,42.3638939,0.0155360034265646,1,1475775929
15164,"2138cbd7f2a23fdd959d90ccad15f8041b22cfa62ed36a7bd9d3df004bc05d63",3,6.78865592976618,16,0,-71.0715432666667,42.3609891333333,0.00740187143052225,1,1475877433
37392,"5a146ba8a505ab74b4ef67d73db77c0cf7dc4cab90df775fe7bdb432339ee0de",7,0.0594910550264394,6590,0,-71.0929167142857,42.3659556,0.00980187638870382,1,1475535654
47232,"7b4b97a571dabda0e60860b985d6638e9b34ca4c7cb676ec8502659caa0aa851",3,0.210539015227796,518,0,-71.0867165,42.3628547333333,0.0153053057327893,1,1475790583
71979,"ac71f920af8bb26ded86cd680caf3cd882d1ec6654fe7d5c249cdf05586e3b39",3,0.0487107612630375,12468,0,-71.0789174666667,42.3637593,0.0132066181311553,1,1475497997
71981,"ac71f920af8bb26ded86cd680caf3cd882d1ec6654fe7d5c249cdf05586e3b39",6,0.117587776583096,7082,0,-71.0789696333333,42.3639722833333,0.00888902407595073,1,1475517047
71983,"ac71f920af8bb26ded86cd680caf3cd882d1ec6654fe7d5c249cdf05586e3b39",3,0.14092302133696,538,0,-71.0829042,42.3647667666667,0.00807948720321387,1,1475526748
71985,"ac71f920af8bb26ded86cd680caf3cd882d1ec6654fe7d5c249cdf05586e3b39",4,0.0431998559245772,6429,0,-71.0791101,42.36389315,0.00583562135255828,1,1475527767
71987,"ac71f920af8bb26ded86cd680caf3cd882d1ec6654fe7d5c249cdf05586e3b39",4,0.386273100189086,484,0,-71.07763885,42.367303525,0.013908256048874,1,1475534677
71994,"ac71f920af8bb26ded86cd680caf3cd882d1ec6654fe7d5c249cdf05586e3b39",3,0.126135030814021,13123,0,-71.0790877666667,42.3638502666667,0.00497629266024392,1,1475583752
71996,"ac71f920af8bb26ded86cd680caf3cd882d1ec6654fe7d5c249cdf05586e3b39",4,0.0956421019468676,870,0,-71.07877055,42.363474325,0.00727978755075404,1,1475613606
72003,"ac71f920af8bb26ded86cd680caf3cd882d1ec6654fe7d5c249cdf05586e3b39",6,0.177611138933854,2390,0,-71.078973,42.3638509666667,0.0072422535027832,1,1475670378
72005,"ac71f920af8bb26ded86cd680caf3cd882d1ec6654fe7d5c249cdf05586e3b39",20,0.114924557809376,8327,1,-71.07906356,42.363931095,0.0117154666666261,1,1475673441
72007,"ac71f920af8bb26ded86cd680caf3cd882d1ec6654fe7d5c249cdf05586e3b39",8,0.104075982912631,6904,0,-71.0791719,42.363927275,0.00604736346821224,1,1475685634
72009,"ac71f920af8bb26ded86cd680caf3cd882d1ec6654fe7d5c249cdf05586e3b39",4,0.203516985026305,12669,0,-71.078922225,42.3638368,0.0126259463442179,1,1475692815
72013,"ac71f920af8bb26ded86cd680caf3cd882d1ec6654fe7d5c249cdf05586e3b39",6,0.106932915968492,2788,0,-71.0790839833333,42.3639392666667,0.00763540755705091,1,1475756743
72022,"ac71f920af8bb26ded86cd680caf3cd882d1ec6654fe7d5c249cdf05586e3b39",8,0.198041573566279,1489,0,-71.0785790375,42.363585475,0.00258914594719501,1,1475774328
72023,"ac71f920af8bb26ded86cd680caf3cd882d1ec6654fe7d5c249cdf05586e3b39",4,0.0303138070028718,2784,0,-71.079022925,42.36391925,0.0105418785931771,1,1475775980
72025,"ac71f920af8bb26ded86cd680caf3cd882d1ec6654fe7d5c249cdf05586e3b39",3,0.0110044437754814,6082,0,-71.0790716666667,42.3638559,0.0112638960019373,1,1475779242
72026,"ac71f920af8bb26ded86cd680caf3cd882d1ec6654fe7d5c249cdf05586e3b39",3,0.200897561981387,257,0,-71.0798294333333,42.3637229,0.00745392689150266,1,1475785485
72040,"ac71f920af8bb26ded86cd680caf3cd882d1ec6654fe7d5c249cdf05586e3b39",10,0.0966290329485784,10659,0,-71.07906127,42.36387091,0.00934388190156723,1,1475843230
72042,"ac71f920af8bb26ded86cd680caf3cd882d1ec6654fe7d5c249cdf05586e3b39",16,0.136439773756408,8729,0,-71.07919536875,42.3639704125,0.00235701940589254,1,1475855376
6610,"0d4c401653623892a4398da770a0ecf2e9fd9a8bf53edbe7363dae66f0ab53ab",9,0.0591965582383205,10573,0,-71.0932703,42.3608876888889,0.00776371072122843,1,1475504226
6614,"0d4c401653623892a4398da770a0ecf2e9fd9a8bf53edbe7363dae66f0ab53ab",3,0.0158603086414391,2182,0,-71.0930833666667,42.3609406,0.00804160353511719,1,1475525632
6659,"0d4c401653623892a4398da770a0ecf2e9fd9a8bf53edbe7363dae66f0ab53ab",3,0.0975830184407401,945,0,-71.0932256333333,42.3609776333333,0.00234789108591128,1,1475597271
6663,"0d4c401653623892a4398da770a0ecf2e9fd9a8bf53edbe7363dae66f0ab53ab",4,0.0155065721828191,5386,0,-71.0931324,42.36105285,0.00513811318112191,1,1475606430
6677,"0d4c401653623892a4398da770a0ecf2e9fd9a8bf53edbe7363dae66f0ab53ab",4,0.106463464753268,1165,0,-71.0932683,42.3608324,0.00625348350636362,1,1475670590
6679,"0d4c401653623892a4398da770a0ecf2e9fd9a8bf53edbe7363dae66f0ab53ab",5,0.0261561329532847,6681,0,-71.0932863,42.36091206,0.00363305383431065,1,1475672031
6708,"0d4c401653623892a4398da770a0ecf2e9fd9a8bf53edbe7363dae66f0ab53ab",4,0.0463746404329747,12813,0,-71.09316005,42.361036675,0.00864487270806611,1,1475762947
38993,"5ccd160fcac549666ae01eeda810d86445d7889ebfa89a265ad7a4416a25122e",12,0.116631816504922,8587,0,-71.087295975,42.3604437666667,0.00660962887880535,1,1475674836
41861,"644c57769910856247d7b4a6db8783847116a9145f8f289fb29250f422140625",7,0.188107532262207,783,0,-71.0833566571429,42.36387,0.00839591949047558,1,1475610133
41875,"644c57769910856247d7b4a6db8783847116a9145f8f289fb29250f422140625",6,0.0348860512585624,7460,0,-71.0700494,42.36255685,0.0085063044993539,1,1475694936
52016,"81a53727943b0d19ffdb05275dc9e9514a796af8530b753b4e6587c15f6c8a82",3,2.15887845451088,943,0,-71.0701387,42.3573755333333,0.0151663039543183,1,1475333281
53733,"82e3b0346d4fe850ff59fc6a7f331572930d038f4461042180f9be534449513b",5,0.0619627664771228,2022,0,-71.07039988,42.36188964,0.00396637719692086,1,1475297252
53760,"82e3b0346d4fe850ff59fc6a7f331572930d038f4461042180f9be534449513b",9,0.0681039870504059,4522,1,-71.0703613555556,42.3619521333333,0.00635310155450392,1,1475384017
70865,"bfd2d3fb856aff6c504e930864d1fdb14a71d17f4a9da26cfa2f1bff8b13916a",4,0.096104560745046,9226,0,-71.080325775,42.363999625,0.0068036685489734,1,1475589751
70867,"bfd2d3fb856aff6c504e930864d1fdb14a71d17f4a9da26cfa2f1bff8b13916a",3,0.0515329889419205,1274,0,-71.0799853,42.3638548666667,0.00605837454175034,1,1475609158
70882,"bfd2d3fb856aff6c504e930864d1fdb14a71d17f4a9da26cfa2f1bff8b13916a",3,0.256460953537018,327,0,-71.0800317,42.3639989333333,0.00762225055879508,1,1475689070
70884,"bfd2d3fb856aff6c504e930864d1fdb14a71d17f4a9da26cfa2f1bff8b13916a",6,0.0754866420696736,2368,0,-71.080171,42.3639484666667,0.0116442577625923,1,1475690240
70886,"bfd2d3fb856aff6c504e930864d1fdb14a71d17f4a9da26cfa2f1bff8b13916a",3,0.137294036455439,577,0,-71.0799698,42.3638893666667,0.00762224266806417,1,1475693590
70888,"bfd2d3fb856aff6c504e930864d1fdb14a71d17f4a9da26cfa2f1bff8b13916a",6,0.111127209943388,3539,0,-71.0800936,42.3639476333333,0.00714175147734999,1,1475697261
70898,"bfd2d3fb856aff6c504e930864d1fdb14a71d17f4a9da26cfa2f1bff8b13916a",5,0.229250506705815,853,0,-71.07996364,42.36401204,0.00875273195635892,1,1475776865
70900,"bfd2d3fb856aff6c504e930864d1fdb14a71d17f4a9da26cfa2f1bff8b13916a",7,0.0282260623298989,5817,0,-71.0802926142857,42.3640151857143,0.00936816072110447,1,1475780485
70911,"bfd2d3fb856aff6c504e930864d1fdb14a71d17f4a9da26cfa2f1bff8b13916a",3,0.0333410115850831,1713,0,-71.0801555,42.3640695333333,0.0056697907530633,1,1475867749
76632,"cffd2fabc9990fb17de1b2275e0a725991979a15e72d1fe86b9dfb63bce8cbca",3,1.41787055415792,41,0,-71.0732535666667,42.3552946333333,0.0037994503714475,1,1475581846
76812,"cffd2fabc9990fb17de1b2275e0a725991979a15e72d1fe86b9dfb63bce8cbca",3,1.37782080323629,20,0,-71.0715808,42.3623683333333,0.00722568685544104,1,1475760785
76880,"cffd2fabc9990fb17de1b2275e0a725991979a15e72d1fe86b9dfb63bce8cbca",3,0.433876925592778,60,0,-71.0725269333333,42.3689451666667,0.00709468475828322,1,1475837956
76884,"cffd2fabc9990fb17de1b2275e0a725991979a15e72d1fe86b9dfb63bce8cbca",3,0.793360209469947,125,0,-71.0879403,42.3636609666667,0.00114341912294326,1,1475838466
76914,"cffd2fabc9990fb17de1b2275e0a725991979a15e72d1fe86b9dfb63bce8cbca",3,2.07853107410349,45,0,-71.0739190333333,42.3696729666667,0.00886990637498744,1,1475854443
15700,"1a31417047773f8ed45c6eeb89df0f7ff9f7ec726d07037a9c8dc882df8a1398",8,0.157819936135844,5559,1,-71.0763796,42.367269425,0.0032305292283983,1,1475354702
26596,"347ae87d897dfa3f901f2815aa8289538d499e2de0044f57f47a24c22ae96fb9",4,0.125428678194239,2029,0,-71.075021625,42.3667408,0.00917433946192565,1,1475355227
26597,"347ae87d897dfa3f901f2815aa8289538d499e2de0044f57f47a24c22ae96fb9",5,0.0889507664346676,2047,0,-71.07481046,42.36615354,0.0098859724662118,1,1475357450
26600,"347ae87d897dfa3f901f2815aa8289538d499e2de0044f57f47a24c22ae96fb9",13,0.0765053220201092,16829,0,-71.0749797307692,42.3667871769231,0.00991490721508588,1,1475362716
26602,"347ae87d897dfa3f901f2815aa8289538d499e2de0044f57f47a24c22ae96fb9",11,0.206791014868626,4200,1,-71.0750416727273,42.3667585363636,0.0106468883501163,1,1475379822
28426,"38a26e49d0db3e93a70a516bf77fcf88afc42703baddfb73948189de78579bda",5,0.0714605436237715,2829,0,-71.08183918,42.36216454,0.007154995142562,1,1475502847
28432,"38a26e49d0db3e93a70a516bf77fcf88afc42703baddfb73948189de78579bda",3,0.201875069731713,398,0,-71.0815947,42.3621253,0.00966133744482713,1,1475517147
28433,"38a26e49d0db3e93a70a516bf77fcf88afc42703baddfb73948189de78579bda",5,0.119236806255234,3741,0,-71.0815699,42.36249718,0.00387518987518896,1,1475517707
28444,"38a26e49d0db3e93a70a516bf77fcf88afc42703baddfb73948189de78579bda",5,0.15989483131176,1647,0,-71.08185776,42.36295462,0.00397698609814925,1,1475610207
28456,"38a26e49d0db3e93a70a516bf77fcf88afc42703baddfb73948189de78579bda",3,0.0606949358043691,1454,0,-71.0816411,42.3621703,0.0030911721504942,1,1475674719
28458,"38a26e49d0db3e93a70a516bf77fcf88afc42703baddfb73948189de78579bda",3,0.19423358249047,263,0,-71.081703,42.3622056,0.00694802717782147,1,1475678813
28461,"38a26e49d0db3e93a70a516bf77fcf88afc42703baddfb73948189de78579bda",3,0.0535841766911489,3392,0,-71.081703,42.3621808666667,0.00774723399325019,1,1475686101
28467,"38a26e49d0db3e93a70a516bf77fcf88afc42703baddfb73948189de78579bda",3,0.17208570195488,432,0,-71.0817958666667,42.3621967,0.00486472243180963,1,1475760001
28469,"38a26e49d0db3e93a70a516bf77fcf88afc42703baddfb73948189de78579bda",4,0.0564413191712341,2734,0,-71.081834525,42.36212295,0.00292580836229521,1,1475762141
28478,"38a26e49d0db3e93a70a516bf77fcf88afc42703baddfb73948189de78579bda",4,0.231646454498667,552,0,-71.081730075,42.3621886,0.0019117373440718,1,1475786631
28480,"38a26e49d0db3e93a70a516bf77fcf88afc42703baddfb73948189de78579bda",3,0.181214603144464,1374,0,-71.0817649,42.3623893666667,0.00859245626894654,1,1475787657
31547,"41a543615c3d38b1c93e8888d042adbab319d104fd384db1478f5f76ae62a205",4,0.848977956964356,244,0,-71.0707825,42.361252325,0.0129215758390003,1,1475702196
31959,"42415dd49334698701ac72b748860c428a09bd3ad118d62491a5071a7cc1b2d2",8,0.102384251823834,2678,0,-71.0772384375,42.3697355625,0.0143241716894676,1,1475583044
34845,"492bd633bcae9023296277ac722374d5575f3d1fe20d3e8219c69a210ef720e6",4,0.0749254030224265,899,0,-71.087405575,42.363704375,0.00937189287570117,1,1475501210
34847,"492bd633bcae9023296277ac722374d5575f3d1fe20d3e8219c69a210ef720e6",9,0.27613475856992,2919,1,-71.0873668666667,42.3637658,0.00994766765320303,1,1475503543
34853,"492bd633bcae9023296277ac722374d5575f3d1fe20d3e8219c69a210ef720e6",4,0.0744959331304597,899,0,-71.0874404,42.3637196,0.00818520650313034,1,1475515957
34854,"492bd633bcae9023296277ac722374d5575f3d1fe20d3e8219c69a210ef720e6",5,0.0741543559930753,1202,0,-71.08759592,42.363696,0.00744625427239369,1,1475517154
34856,"492bd633bcae9023296277ac722374d5575f3d1fe20d3e8219c69a210ef720e6",9,0.0964256385835146,3298,1,-71.0877949888889,42.3636697555556,0.00995192670476572,1,1475519557
34857,"492bd633bcae9023296277ac722374d5575f3d1fe20d3e8219c69a210ef720e6",8,0.0821051842270054,4967,0,-71.087481,42.3637497125,0.0053365798158229,1,1475522989
34867,"492bd633bcae9023296277ac722374d5575f3d1fe20d3e8219c69a210ef720e6",3,0.156504560032287,299,0,-71.0869837,42.3636444333333,0.00560618022431152,1,1475587200
34868,"492bd633bcae9023296277ac722374d5575f3d1fe20d3e8219c69a210ef720e6",6,0.154135592984073,1453,0,-71.0876299833333,42.3637488166667,0.00968827114993172,1,1475587802
34870,"492bd633bcae9023296277ac722374d5575f3d1fe20d3e8219c69a210ef720e6",3,0.0538034085115858,611,0,-71.08763,42.3636993,0.00246816914393664,1,1475589888
34872,"492bd633bcae9023296277ac722374d5575f3d1fe20d3e8219c69a210ef720e6",22,0.262068811961073,5770,1,-71.0877224136364,42.3637483409091,0.00740317524582414,1,1475591100
34874,"492bd633bcae9023296277ac722374d5575f3d1fe20d3e8219c69a210ef720e6",8,0.0638365859499737,3212,0,-71.0876609125,42.3637293375,0.00395313311806168,1,1475599713
34876,"492bd633bcae9023296277ac722374d5575f3d1fe20d3e8219c69a210ef720e6",7,0.101018040458471,2379,0,-71.0876738,42.3637373571429,0.0104681116422334,1,1475608732
34879,"492bd633bcae9023296277ac722374d5575f3d1fe20d3e8219c69a210ef720e6",4,0.116413964138093,1023,0,-71.087800175,42.363660325,0.00691906922642674,1,1475612311
34881,"492bd633bcae9023296277ac722374d5575f3d1fe20d3e8219c69a210ef720e6",3,0.0341920083500378,984,0,-71.0876145333333,42.3637832666667,0.00133438831507071,1,1475613728
34891,"492bd633bcae9023296277ac722374d5575f3d1fe20d3e8219c69a210ef720e6",11,0.0759930905152228,3682,0,-71.0873359181818,42.3637380545455,0.00821452416672534,1,1475675082
34892,"492bd633bcae9023296277ac722374d5575f3d1fe20d3e8219c69a210ef720e6",8,0.0575015272293158,3901,0,-71.0876492875,42.363745925,0.00833331796593035,1,1475679577
34903,"492bd633bcae9023296277ac722374d5575f3d1fe20d3e8219c69a210ef720e6",9,0.830418000873614,1381,1,-71.0875525555556,42.3636820555556,0.00371570493120035,1,1475759579
34905,"492bd633bcae9023296277ac722374d5575f3d1fe20d3e8219c69a210ef720e6",12,0.105590202288797,3668,0,-71.0876028583333,42.3637163666667,0.00850582776497982,1,1475762394
34907,"492bd633bcae9023296277ac722374d5575f3d1fe20d3e8219c69a210ef720e6",15,0.0746899094768777,7201,1,-71.0876701866667,42.3637136266667,0.00841211650266017,1,1475769658
34909,"492bd633bcae9023296277ac722374d5575f3d1fe20d3e8219c69a210ef720e6",25,0.20438795585942,6647,1,-71.087681348,42.363743232,0.00705506550497849,1,1475778658
34919,"492bd633bcae9023296277ac722374d5575f3d1fe20d3e8219c69a210ef720e6",4,0.0830528175407366,900,0,-71.0876145,42.363684325,0.00741441287874087,1,1475844097
34921,"492bd633bcae9023296277ac722374d5575f3d1fe20d3e8219c69a210ef720e6",15,0.25230994870762,5487,1,-71.0876485466667,42.3636480866667,0.00675529441773185,1,1475849797
